Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
22.23 0 0 -20 0 LOS -inf 69.873
22.24 0 0 -20 0 LOS -inf 69.8752
22.25 0 0 -20 0 LOS -inf 69.8773
22.26 0 0 -20 0 LOS -inf 69.8795
22.27 0 0 -20 0 LOS -inf 69.8817
22.28 0 0 -20 0 LOS -inf 69.8838
22.29 0 0 -20 0 LOS -inf 69.886
22.3 0 0 -20 0 LOS -inf 69.8881
22.31 0 0 -20 0 LOS -inf 69.8903
22.32 0 0 -20 0 LOS -inf 69.8924
22.33 0 0 -20 0 LOS -inf 69.8946
22.34 0 0 -20 0 LOS -inf 69.8968
22.35 0 0 -20 0 LOS -inf 69.8989
22.36 0 0 -20 0 LOS -inf 69.9011
22.37 0 0 -20 0 LOS -inf 69.9032
22.38 0 0 -20 0 LOS -inf 69.9054
22.39 0 0 -20 0 LOS -inf 69.9076
22.4 0 0 -20 0 LOS -inf 69.9097
22.41 0 0 -20 0 LOS -inf 69.9119
22.42 0 0 -20 0 LOS -inf 69.914
22.43 0 0 -20 0 LOS -inf 69.9162
22.44 0 0 -20 0 LOS -inf 69.9183
22.45 0 0 -20 0 LOS -inf 69.9205
22.46 0 0 -20 0 LOS -inf 69.9227
22.47 0 0 -20 0 LOS -inf 69.9248
22.48 0 0 -20 0 LOS -inf 69.927
22.49 0 0 -20 0 LOS -inf 69.9291
22.5 0 0 -20 0 LOS -inf 69.9313
22.51 0 0 -20 0 LOS -inf 69.9334
22.52 0 0 -20 0 LOS -inf 69.9356
22.53 0 0 -20 0 LOS -inf 69.9377
22.54 0 0 -20 0 LOS -inf 69.9399
22.55 0 0 -20 0 LOS -inf 69.9421
22.56 0 0 -20 0 LOS -inf 69.9442
22.57 0 0 -20 0 LOS -inf 69.9464
22.58 0 0 -20 0 LOS -inf 69.9485
22.59 0 0 -20 0 LOS -inf 69.9507
22.6 0 0 -20 0 LOS -inf 69.9528
22.61 0 0 -20 0 LOS -inf 69.955
22.62 0 0 -20 0 LOS -inf 69.9572
22.63 0 0 -20 0 LOS -inf 69.9593
22.64 0 0 -20 0 LOS -inf 69.9615
22.65 0 0 -20 0 LOS -inf 69.9636
22.66 0 0 -20 0 LOS -inf 69.9658
22.67 0 0 -20 0 LOS -inf 69.9679
22.68 0 0 -20 0 LOS -inf 69.9701
22.69 0 0 -20 0 LOS -inf 69.9722
22.7 0 0 -20 0 LOS -inf 69.9744
22.71 0 0 -20 0 LOS -inf 69.9765
22.72 0 0 -20 0 LOS -inf 69.9787
22.73 0 0 -20 0 LOS -inf 69.9808
22.74 0 0 -20 0 LOS -inf 69.983
22.75 0 0 -20 0 LOS -inf 69.9852
22.76 0 0 -20 0 LOS -inf 69.9873
22.77 0 0 -20 0 LOS -inf 69.9895
22.78 0 0 -20 0 LOS -inf 69.9916
22.79 0 0 -20 0 LOS -inf 69.9938
22.8 0 0 -20 0 LOS -inf 69.9959
22.81 0 0 -20 0 LOS -inf 69.9981
22.82 0 0 -20 0 LOS -inf 70.0002
22.83 0 0 -20 0 LOS -inf 70.0024
22.84 0 0 -20 0 LOS -inf 70.0045
22.85 0 0 -20 0 LOS -inf 70.0067
22.86 0 0 -20 0 LOS -inf 70.0088
22.87 0 0 -20 0 LOS -inf 70.011
22.88 0 0 -20 0 LOS -inf 70.0131
22.89 0 0 -20 0 LOS -inf 70.0153
22.9 0 0 -20 0 LOS -inf 70.0174
22.91 0 0 -20 0 LOS -inf 70.0196
22.92 0 0 -20 0 LOS -inf 70.0217
22.93 0 0 -20 0 LOS -inf 70.0239
22.94 0 0 -20 0 LOS -inf 70.0261
22.95 0 0 -20 0 LOS -inf 70.0282
22.96 0 0 -20 0 LOS -inf 70.0304
22.97 0 0 -20 0 LOS -inf 70.0325
22.98 0 0 -20 0 LOS -inf 70.0347
22.99 0 0 -20 0 LOS -inf 70.0368
23 0 0 -20 0 LOS -inf 70.039
23.01 0 0 -20 0 LOS -inf 70.0411
23.02 0 0 -20 0 LOS -inf 70.0433
23.03 0 0 -20 0 LOS -inf 70.0454
23.04 0 0 -20 0 LOS -inf 70.0476
23.05 0 0 -20 0 LOS -inf 70.0497
23.06 0 0 -20 0 LOS -inf 70.0519
23.07 0 0 -20 0 LOS -inf 70.054
23.08 0 0 -20 0 LOS -inf 70.0562
23.09 0 0 -20 0 LOS -inf 70.0583
23.1 0 0 -20 0 LOS -inf 70.0605
23.11 0 0 -20 0 LOS -inf 70.0626
23.12 0 0 -20 0 LOS -inf 70.0648
23.13 0 0 -20 0 LOS -inf 70.0669
23.14 0 0 -20 0 LOS -inf 70.0691
23.15 0 0 -20 0 LOS -inf 70.0712
23.16 0 0 -20 0 LOS -inf 70.0733
23.17 0 0 -20 0 LOS -inf 70.0755
23.18 0 0 -20 0 LOS -inf 70.0776
23.19 0 0 -20 0 LOS -inf 70.0798
23.2 0 0 -20 0 LOS -inf 70.0819
23.21 0 0 -20 0 LOS -inf 70.0841
23.22 0 0 -20 0 LOS -inf 70.0862
23.23 0 0 -20 0 LOS -inf 70.0884
23.24 0 0 -20 0 LOS -inf 70.0905
23.25 0 0 -20 0 LOS -inf 70.0927
23.26 0 0 -20 0 LOS -inf 70.0948
23.27 0 0 -20 0 LOS -inf 70.097
23.28 0 0 -20 0 LOS -inf 70.0991
23.29 0 0 -20 0 LOS -inf 70.1013
23.3 0 0 -20 0 LOS -inf 70.1034
23.31 0 0 -20 0 LOS -inf 70.1056
23.32 0 0 -20 0 LOS -inf 70.1077
23.33 0 0 -20 0 LOS -inf 70.1098
23.34 0 0 -20 0 LOS -inf 70.112
23.35 0 0 -20 0 LOS -inf 70.1141
23.36 0 0 -20 0 LOS -inf 70.1163
23.37 0 0 -20 0 LOS -inf 70.1184
23.38 0 0 -20 0 LOS -inf 70.1206
23.39 0 0 -20 0 LOS -inf 70.1227
23.4 0 0 -20 0 LOS -inf 70.1249
23.41 0 0 -20 0 LOS -inf 70.127
23.42 0 0 -20 0 LOS -inf 70.1292
23.43 0 0 -20 0 LOS -inf 70.1313
23.44 0 0 -20 0 LOS -inf 70.1334
23.45 0 0 -20 0 LOS -inf 70.1356
23.46 0 0 -20 0 LOS -inf 70.1377
23.47 0 0 -20 0 LOS -inf 70.1399
23.48 0 0 -20 0 LOS -inf 70.142
23.49 0 0 -20 0 LOS -inf 70.1442
23.5 0 0 -20 0 LOS -inf 70.1463
23.51 0 0 -20 0 LOS -inf 70.1485
23.52 0 0 -20 0 LOS -inf 70.1506
23.53 0 0 -20 0 LOS -inf 70.1527
23.54 0 0 -20 0 LOS -inf 70.1549
23.55 0 0 -20 0 LOS -inf 70.157
23.56 0 0 -20 0 LOS -inf 70.1592
23.57 0 0 -20 0 LOS -inf 70.1613
23.58 0 0 -20 0 LOS -inf 70.1635
23.59 0 0 -20 0 LOS -inf 70.1656
23.6 0 0 -20 0 LOS -inf 70.1677
23.61 0 0 -20 0 LOS -inf 70.1699
23.62 0 0 -20 0 LOS -inf 70.172
23.63 0 0 -20 0 LOS -inf 70.1742
23.64 0 0 -20 0 LOS -inf 70.1763
23.65 0 0 -20 0 LOS -inf 70.1784
23.66 0 0 -20 0 LOS -inf 70.1806
23.67 0 0 -20 0 LOS -inf 70.1827
23.68 0 0 -20 0 LOS -inf 70.1849
23.69 0 0 -20 0 LOS -inf 70.187
23.7 0 0 -20 0 LOS -inf 70.1892
23.71 0 0 -20 0 LOS -inf 70.1913
23.72 0 0 -20 0 LOS -inf 70.1934
23.73 0 0 -20 0 LOS -inf 70.1956
23.74 0 0 -20 0 LOS -inf 70.1977
23.75 0 0 -20 0 LOS -inf 70.1999
23.76 0 0 -20 0 LOS -inf 70.202
23.77 0 0 -20 0 LOS -inf 70.2041
23.78 0 0 -20 0 LOS -inf 70.2063
23.79 0 0 -20 0 LOS -inf 70.2084
23.8 0 0 -20 0 LOS -inf 70.2105
23.81 0 0 -20 0 LOS -inf 70.2127
23.82 0 0 -20 0 LOS -inf 70.2148
23.83 0 0 -20 0 LOS -inf 70.217
23.84 0 0 -20 0 LOS -inf 70.2191
23.85 0 0 -20 0 LOS -inf 70.2212
23.86 0 0 -20 0 LOS -inf 70.2234
23.87 0 0 -20 0 LOS -inf 70.2255
23.88 0 0 -20 0 LOS -inf 70.2277
23.89 0 0 -20 0 LOS -inf 70.2298
23.9 0 0 -20 0 LOS -inf 70.2319
23.91 0 0 -20 0 LOS -inf 70.2341
23.92 0 0 -20 0 LOS -inf 70.2362
23.93 0 0 -20 0 LOS -inf 70.2383
23.94 0 0 -20 0 LOS -inf 70.2405
23.95 0 0 -20 0 LOS -inf 70.2426
23.96 0 0 -20 0 LOS -inf 70.2448
23.97 0 0 -20 0 LOS -inf 70.2469
23.98 0 0 -20 0 LOS -inf 70.249
23.99 0 0 -20 0 LOS -inf 70.2512
24 0 0 -20 0 LOS -inf 70.2533
24.01 0 0 -20 0 LOS -inf 70.2554
24.02 0 0 -20 0 LOS -inf 70.2576
24.03 0 0 -20 0 LOS -inf 70.2597
24.04 0 0 -20 0 LOS -inf 70.2618
24.05 0 0 -20 0 LOS -inf 70.264
24.06 0 0 -20 0 LOS -inf 70.2661
24.07 0 0 -20 0 LOS -inf 70.2682
24.08 0 0 -20 0 LOS -inf 70.2704
24.09 0 0 -20 0 LOS -inf 70.2725
24.1 0 0 -20 0 LOS -inf 70.2746
24.11 0 0 -20 0 LOS -inf 70.2768
24.12 0 0 -20 0 LOS -inf 70.2789
24.13 0 0 -20 0 LOS -inf 70.2811
24.14 0 0 -20 0 LOS -inf 70.2832
24.15 0 0 -20 0 LOS -inf 70.2853
24.16 0 0 -20 0 LOS -inf 70.2875
24.17 0 0 -20 0 LOS -inf 70.2896
24.18 0 0 -20 0 LOS -inf 70.2917
24.19 0 0 -20 0 LOS -inf 70.2939
24.2 0 0 -20 0 LOS -inf 70.296
24.21 0 0 -20 0 LOS -inf 70.2981
24.22 0 0 -20 0 LOS -inf 70.3002
24.23 0 0 -20 0 LOS -inf 70.3024
24.24 0 0 -20 0 LOS -inf 70.3045
24.25 0 0 -20 0 LOS -inf 70.3066
24.26 0 0 -20 0 LOS -inf 70.3088
24.27 0 0 -20 0 LOS -inf 70.3109
24.28 0 0 -20 0 LOS -inf 70.313
24.29 0 0 -20 0 LOS -inf 70.3152
24.3 0 0 -20 0 LOS -inf 70.3173
24.31 0 0 -20 0 LOS -inf 70.3194
24.32 0 0 -20 0 LOS -inf 70.3216
24.33 0 0 -20 0 LOS -inf 70.3237
24.34 0 0 -20 0 LOS -inf 70.3258
24.35 0 0 -20 0 LOS -inf 70.328
24.36 0 0 -20 0 LOS -inf 70.3301
24.37 0 0 -20 0 LOS -inf 70.3322
24.38 0 0 -20 0 LOS -inf 70.3343
24.39 0 0 -20 0 LOS -inf 70.3365
24.4 0 0 -20 0 LOS -inf 70.3386
24.41 0 0 -20 0 LOS -inf 70.3407
24.42 0 0 -20 0 LOS -inf 70.3429
24.43 0 0 -20 0 LOS -inf 70.345
24.44 0 0 -20 0 LOS -inf 70.3471
24.45 0 0 -20 0 LOS -inf 70.3492
24.46 0 0 -20 0 LOS -inf 70.3514
24.47 0 0 -20 0 LOS -inf 70.3535
24.48 0 0 -20 0 LOS -inf 70.3556
24.49 0 0 -20 0 LOS -inf 70.3578
24.5 0 0 -20 0 LOS -inf 70.3599
24.51 0 0 -20 0 LOS -inf 70.362
24.52 0 0 -20 0 LOS -inf 70.3641
24.53 0 0 -20 0 LOS -inf 70.3663
24.54 0 0 -20 0 LOS -inf 70.3684
24.55 0 0 -20 0 LOS -inf 70.3705
24.56 0 0 -20 0 LOS -inf 70.3726
24.57 0 0 -20 0 LOS -inf 70.3748
24.58 0 0 -20 0 LOS -inf 70.3769
24.59 0 0 -20 0 LOS -inf 70.379
24.6 0 0 -20 0 LOS -inf 70.3812
24.61 0 0 -20 0 LOS -inf 70.3833
24.62 0 0 -20 0 LOS -inf 70.3854
24.63 0 0 -20 0 LOS -inf 70.3875
24.64 0 0 -20 0 LOS -inf 70.3897
24.65 0 0 -20 0 LOS -inf 70.3918
24.66 0 0 -20 0 LOS -inf 70.3939
24.67 0 0 -20 0 LOS -inf 70.396
24.68 0 0 -20 0 LOS -inf 70.3982
24.69 0 0 -20 0 LOS -inf 70.4003
24.7 0 0 -20 0 LOS -inf 70.4024
24.71 0 0 -20 0 LOS -inf 70.4045
24.72 0 0 -20 0 LOS -inf 70.4066
24.73 0 0 -20 0 LOS -inf 70.4088
24.74 0 0 -20 0 LOS -inf 70.4109
24.75 0 0 -20 0 LOS -inf 70.413
24.76 0 0 -20 0 LOS -inf 70.4151
24.77 0 0 -20 0 LOS -inf 70.4173
24.78 0 0 -20 0 LOS -inf 70.4194
24.79 0 0 -20 0 LOS -inf 70.4215
24.8 0 0 -20 0 LOS -inf 70.4236
24.81 0 0 -20 0 LOS -inf 70.4258
24.82 0 0 -20 0 LOS -inf 70.4279
24.83 0 0 -20 0 LOS -inf 70.43
24.84 0 0 -20 0 LOS -inf 70.4321
24.85 0 0 -20 0 LOS -inf 70.4342
24.86 0 0 -20 0 LOS -inf 70.4364
24.87 0 0 -20 0 LOS -inf 70.4385
24.88 0 0 -20 0 LOS -inf 70.4406
24.89 0 0 -20 0 LOS -inf 70.4427
24.9 0 0 -20 0 LOS -inf 70.4448
24.91 0 0 -20 0 LOS -inf 70.447
24.92 0 0 -20 0 LOS -inf 70.4491
24.93 0 0 -20 0 LOS -inf 70.4512
24.94 0 0 -20 0 LOS -inf 70.4533
24.95 0 0 -20 0 LOS -inf 70.4554
24.96 0 0 -20 0 LOS -inf 70.4576
24.97 0 0 -20 0 NLOSv -inf 80.4119
24.98 0 0 -20 0 NLOSv -inf 71.8122
24.99 0 0 -20 0 NLOSv -inf 73.2107
25 0 0 -20 0 NLOSv -inf 76.9255
25.01 0 0 -20 0 NLOSv -inf 76.7917
25.02 0 0 -20 0 NLOSv -inf 73.8786
25.03 0 0 -20 0 NLOSv -inf 74.9455
25.04 0 0 -20 0 NLOSv -inf 72.0375
25.05 0 0 -20 0 NLOSv -inf 78.5296
25.06 0 0 -20 0 NLOSv -inf 72.4193
25.07 0 0 -20 0 NLOSv -inf 75.6258
25.08 0 0 -20 0 LOS -inf 70.483
25.09 0 0 -20 0 LOS -inf 70.4851
25.1 0 0 -20 0 LOS -inf 70.4872
25.11 0 0 -20 0 LOS -inf 70.4893
25.12 0 0 -20 0 LOS -inf 70.4914
25.13 0 0 -20 0 LOS -inf 70.4936
25.14 0 0 -20 0 LOS -inf 70.4957
25.15 0 0 -20 0 LOS -inf 70.4978
25.16 0 0 -20 0 LOS -inf 70.4999
25.17 0 0 -20 0 LOS -inf 70.502
25.18 0 0 -20 0 LOS -inf 70.5041
25.19 0 0 -20 0 LOS -inf 70.5063
25.2 0 0 -20 0 LOS -inf 70.5084
25.21 0 0 -20 0 LOS -inf 70.5105
25.22 0 0 -20 0 LOS -inf 70.5126
25.23 0 0 -20 0 LOS -inf 70.5147
25.24 0 0 -20 0 LOS -inf 70.5168
25.25 0 0 -20 0 LOS -inf 70.5189
25.26 0 0 -20 0 LOS -inf 70.5211
25.27 0 0 -20 0 LOS -inf 70.5232
25.28 0 0 -20 0 LOS -inf 70.5253
25.29 0 0 -20 0 LOS -inf 70.5274
25.3 0 0 -20 0 LOS -inf 70.5295
25.31 0 0 -20 0 LOS -inf 70.5316
25.32 0 0 -20 0 LOS -inf 70.5337
25.33 0 0 -20 0 LOS -inf 70.5358
25.34 0 0 -20 0 LOS -inf 70.538
25.35 0 0 -20 0 LOS -inf 70.5401
25.36 0 0 -20 0 LOS -inf 70.5422
25.37 0 0 -20 0 LOS -inf 70.5443
25.38 0 0 -20 0 LOS -inf 70.5464
25.39 0 0 -20 0 LOS -inf 70.5485
25.4 0 0 -20 0 LOS -inf 70.5506
25.41 0 0 -20 0 LOS -inf 70.5527
25.42 0 0 -20 0 LOS -inf 70.5548
25.43 0 0 -20 0 LOS -inf 70.557
25.44 0 0 -20 0 LOS -inf 70.5591
25.45 0 0 -20 0 LOS -inf 70.5612
25.46 0 0 -20 0 LOS -inf 70.5633
25.47 0 0 -20 0 LOS -inf 70.5654
25.48 0 0 -20 0 LOS -inf 70.5675
25.49 0 0 -20 0 LOS -inf 70.5696
25.5 0 0 -20 0 LOS -inf 70.5717
25.51 0 0 -20 0 LOS -inf 70.5738
25.52 0 0 -20 0 LOS -inf 70.5759
25.53 0 0 -20 0 LOS -inf 70.5781
25.54 0 0 -20 0 LOS -inf 70.5802
25.55 0 0 -20 0 LOS -inf 70.5823
25.56 0 0 -20 0 LOS -inf 70.5844
25.57 0 0 -20 0 LOS -inf 70.5865
25.58 0 0 -20 0 LOS -inf 70.5886
25.59 0 0 -20 0 LOS -inf 70.5907
25.6 0 0 -20 0 LOS -inf 70.5928
25.61 0 0 -20 0 LOS -inf 70.5949
25.62 0 0 -20 0 LOS -inf 70.597
25.63 0 0 -20 0 LOS -inf 70.5991
25.64 0 0 -20 0 LOS -inf 70.6012
25.65 0 0 -20 0 LOS -inf 70.6033
25.66 0 0 -20 0 LOS -inf 70.6054
25.67 0 0 -20 0 LOS -inf 70.6076
25.68 0 0 -20 0 LOS -inf 70.6097
25.69 0 0 -20 0 LOS -inf 70.6118
25.7 0 0 -20 0 LOS -inf 70.6139
25.71 0 0 -20 0 LOS -inf 70.616
25.72 0 0 -20 0 LOS -inf 70.6181
25.73 0 0 -20 0 LOS -inf 70.6202
25.74 0 0 -20 0 LOS -inf 70.6223
25.75 0 0 -20 0 LOS -inf 70.6244
25.76 0 0 -20 0 LOS -inf 70.6265
25.77 0 0 -20 0 LOS -inf 70.6286
25.78 0 0 -20 0 LOS -inf 70.6307
25.79 0 0 -20 0 LOS -inf 70.6328
25.8 0 0 -20 0 LOS -inf 70.6349
25.81 0 0 -20 0 LOS -inf 70.637
25.82 0 0 -20 0 LOS -inf 70.6391
25.83 0 0 -20 0 LOS -inf 70.6412
25.84 0 0 -20 0 LOS -inf 70.6433
25.85 0 0 -20 0 LOS -inf 70.6454
25.86 0 0 -20 0 LOS -inf 70.6475
25.87 0 0 -20 0 LOS -inf 70.6496
25.88 0 0 -20 0 LOS -inf 70.6517
25.89 0 0 -20 0 LOS -inf 70.6538
25.9 0 0 -20 0 LOS -inf 70.6559
25.91 0 0 -20 0 LOS -inf 70.658
25.92 0 0 -20 0 LOS -inf 70.6601
25.93 0 0 -20 0 LOS -inf 70.6622
25.94 0 0 -20 0 LOS -inf 70.6643
25.95 0 0 -20 0 LOS -inf 70.6664
25.96 0 0 -20 0 LOS -inf 70.6685
25.97 0 0 -20 0 LOS -inf 70.6706
25.98 0 0 -20 0 LOS -inf 70.6727
25.99 0 0 -20 0 LOS -inf 70.6748
26 0 0 -20 0 LOS -inf 70.6769
26.01 0 0 -20 0 LOS -inf 70.679
26.02 0 0 -20 0 LOS -inf 70.6811
26.03 0 0 -20 0 LOS -inf 70.6832
26.04 0 0 -20 0 LOS -inf 70.6853
26.05 0 0 -20 0 LOS -inf 70.6874
26.06 0 0 -20 0 LOS -inf 70.6895
26.07 0 0 -20 0 LOS -inf 70.6916
26.08 0 0 -20 0 LOS -inf 70.6937
26.09 0 0 -20 0 LOS -inf 70.6958
26.1 0 0 -20 0 LOS -inf 70.6979
26.11 0 0 -20 0 LOS -inf 70.7
26.12 0 0 -20 0 LOS -inf 70.7021
26.13 0 0 -20 0 LOS -inf 70.7042
26.14 0 0 -20 0 LOS -inf 70.7063
26.15 0 0 -20 0 LOS -inf 70.7084
26.16 0 0 -20 0 LOS -inf 70.7105
26.17 0 0 -20 0 LOS -inf 70.7126
26.18 0 0 -20 0 LOS -inf 70.7147
26.19 0 0 -20 0 LOS -inf 70.7168
26.2 0 0 -20 0 LOS -inf 70.7189
26.21 0 0 -20 0 LOS -inf 70.721
26.22 0 0 -20 0 LOS -inf 70.723
26.23 0 0 -20 0 LOS -inf 70.7251
26.24 0 0 -20 0 LOS -inf 70.7272
26.25 0 0 -20 0 LOS -inf 70.7293
26.26 0 0 -20 0 LOS -inf 70.7314
26.27 0 0 -20 0 LOS -inf 70.7335
26.28 0 0 -20 0 LOS -inf 70.7356
26.29 0 0 -20 0 LOS -inf 70.7377
26.3 0 0 -20 0 LOS -inf 70.7398
26.31 0 0 -20 0 LOS -inf 70.7419
26.32 0 0 -20 0 LOS -inf 70.744
26.33 0 0 -20 0 LOS -inf 70.7461
26.34 0 0 -20 0 LOS -inf 70.7482
26.35 0 0 -20 0 LOS -inf 70.7503
26.36 0 0 -20 0 LOS -inf 70.7523
26.37 0 0 -20 0 LOS -inf 70.7544
26.38 0 0 -20 0 LOS -inf 70.7565
26.39 0 0 -20 0 LOS -inf 70.7586
26.4 0 0 -20 0 LOS -inf 70.7607
26.41 0 0 -20 0 LOS -inf 70.7628
26.42 0 0 -20 0 LOS -inf 70.7649
26.43 0 0 -20 0 LOS -inf 70.767
26.44 0 0 -20 0 LOS -inf 70.7691
26.45 0 0 -20 0 LOS -inf 70.7712
26.46 0 0 -20 0 LOS -inf 70.7732
26.47 0 0 -20 0 LOS -inf 70.7753
26.48 0 0 -20 0 LOS -inf 70.7774
26.49 0 0 -20 0 LOS -inf 70.7795
26.5 0 0 -20 0 LOS -inf 70.7816
26.51 0 0 -20 0 LOS -inf 70.7837
26.52 0 0 -20 0 LOS -inf 70.7858
26.53 0 0 -20 0 LOS -inf 70.7879
26.54 0 0 -20 0 LOS -inf 70.79
26.55 0 0 -20 0 LOS -inf 70.792
26.56 0 0 -20 0 LOS -inf 70.7941
26.57 0 0 -20 0 LOS -inf 70.7962
26.58 0 0 -20 0 LOS -inf 70.7983
26.59 0 0 -20 0 LOS -inf 70.8004
26.6 0 0 -20 0 LOS -inf 70.8025
26.61 0 0 -20 0 LOS -inf 70.8046
26.62 0 0 -20 0 LOS -inf 70.8066
26.63 0 0 -20 0 LOS -inf 70.8087
26.64 0 0 -20 0 LOS -inf 70.8108
26.65 0 0 -20 0 LOS -inf 70.8129
26.66 0 0 -20 0 LOS -inf 70.815
26.67 0 0 -20 0 LOS -inf 70.8171
26.68 0 0 -20 0 LOS -inf 70.8192
26.69 0 0 -20 0 LOS -inf 70.8212
26.7 0 0 -20 0 LOS -inf 70.8233
26.71 0 0 -20 0 LOS -inf 70.8254
26.72 0 0 -20 0 LOS -inf 70.8275
26.73 0 0 -20 0 LOS -inf 70.8296
26.74 0 0 -20 0 LOS -inf 70.8317
26.75 0 0 -20 0 LOS -inf 70.8337
26.76 0 0 -20 0 LOS -inf 70.8358
26.77 0 0 -20 0 LOS -inf 70.8379
26.78 0 0 -20 0 LOS -inf 70.84
26.79 0 0 -20 0 LOS -inf 70.8421
26.8 0 0 -20 0 LOS -inf 70.8442
26.81 0 0 -20 0 LOS -inf 70.8462
26.82 0 0 -20 0 LOS -inf 70.8483
26.83 0 0 -20 0 LOS -inf 70.8504
26.84 0 0 -20 0 LOS -inf 70.8525
26.85 0 0 -20 0 LOS -inf 70.8546
26.86 0 0 -20 0 LOS -inf 70.8566
26.87 0 0 -20 0 LOS -inf 70.8587
26.88 0 0 -20 0 LOS -inf 70.8608
26.89 0 0 -20 0 LOS -inf 70.8629
26.9 0 0 -20 0 LOS -inf 70.865
26.91 0 0 -20 0 LOS -inf 70.867
26.92 0 0 -20 0 LOS -inf 70.8691
26.93 0 0 -20 0 LOS -inf 70.8712
26.94 0 0 -20 0 LOS -inf 70.8733
26.95 0 0 -20 0 LOS -inf 70.8754
26.96 0 0 -20 0 LOS -inf 70.8774
26.97 0 0 -20 0 LOS -inf 70.8795
26.98 0 0 -20 0 LOS -inf 70.8816
26.99 0 0 -20 0 LOS -inf 70.8837
27 0 0 -20 0 LOS -inf 70.8857
27.01 0 0 -20 0 LOS -inf 70.8878
27.02 0 0 -20 0 LOS -inf 70.8899
27.03 0 0 -20 0 LOS -inf 70.892
27.04 0 0 -20 0 LOS -inf 70.894
27.05 0 0 -20 0 LOS -inf 70.8961
27.06 0 0 -20 0 LOS -inf 70.8982
27.07 0 0 -20 0 LOS -inf 70.9003
27.08 0 0 -20 0 LOS -inf 70.9024
27.09 0 0 -20 0 LOS -inf 70.9044
27.1 0 0 -20 0 LOS -inf 70.9065
27.11 0 0 -20 0 LOS -inf 70.9086
27.12 0 0 -20 0 LOS -inf 70.9107
27.13 0 0 -20 0 LOS -inf 70.9127
27.14 0 0 -20 0 LOS -inf 70.9148
27.15 0 0 -20 0 LOS -inf 70.9169
27.16 0 0 -20 0 LOS -inf 70.9189
27.17 0 0 -20 0 LOS -inf 70.921
27.18 0 0 -20 0 LOS -inf 70.9231
27.19 0 0 -20 0 LOS -inf 70.9252
27.2 0 0 -20 0 LOS -inf 70.9272
27.21 0 0 -20 0 LOS -inf 70.9293
27.22 0 0 -20 0 LOS -inf 70.9314
27.23 0 0 -20 0 LOS -inf 70.9335
27.24 0 0 -20 0 LOS -inf 70.9355
27.25 0 0 -20 0 LOS -inf 70.9376
27.26 0 0 -20 0 LOS -inf 70.9397
27.27 0 0 -20 0 LOS -inf 70.9417
27.28 0 0 -20 0 LOS -inf 70.9438
27.29 0 0 -20 0 LOS -inf 70.9459
27.3 0 0 -20 0 LOS -inf 70.948
27.31 0 0 -20 0 LOS -inf 70.95
27.32 0 0 -20 0 LOS -inf 70.9521
27.33 0 0 -20 0 LOS -inf 70.9542
27.34 0 0 -20 0 LOS -inf 70.9562
27.35 0 0 -20 0 LOS -inf 70.9583
27.36 0 0 -20 0 LOS -inf 70.9604
27.37 0 0 -20 0 LOS -inf 70.9624
27.38 0 0 -20 0 LOS -inf 70.9645
27.39 0 0 -20 0 LOS -inf 70.9666
27.4 0 0 -20 0 LOS -inf 70.9686
27.41 0 0 -20 0 LOS -inf 70.9707
27.42 0 0 -20 0 LOS -inf 70.9728
27.43 0 0 -20 0 LOS -inf 70.9749
27.44 0 0 -20 0 LOS -inf 70.9769
27.45 0 0 -20 0 LOS -inf 70.979
27.46 0 0 -20 0 LOS -inf 70.9811
27.47 0 0 -20 0 LOS -inf 70.9831
27.48 0 0 -20 0 LOS -inf 70.9852
27.49 0 0 -20 0 LOS -inf 70.9873
27.5 0 0 -20 0 LOS -inf 70.9893
27.51 0 0 -20 0 LOS -inf 70.9914
27.52 0 0 -20 0 LOS -inf 70.9934
27.53 0 0 -20 0 LOS -inf 70.9955
27.54 0 0 -20 0 LOS -inf 70.9976
27.55 0 0 -20 0 LOS -inf 70.9996
27.56 0 0 -20 0 LOS -inf 71.0017
27.57 0 0 -20 0 LOS -inf 71.0038
27.58 0 0 -20 0 LOS -inf 71.0058
27.59 0 0 -20 0 LOS -inf 71.0079
27.6 0 0 -20 0 LOS -inf 71.01
27.61 0 0 -20 0 LOS -inf 71.012
27.62 0 0 -20 0 LOS -inf 71.0141
27.63 0 0 -20 0 LOS -inf 71.0162
27.64 0 0 -20 0 LOS -inf 71.0182
27.65 0 0 -20 0 LOS -inf 71.0203
27.66 0 0 -20 0 LOS -inf 71.0223
27.67 0 0 -20 0 LOS -inf 71.0244
27.68 0 0 -20 0 LOS -inf 71.0265
27.69 0 0 -20 0 LOS -inf 71.0285
27.7 0 0 -20 0 LOS -inf 71.0306
27.71 0 0 -20 0 LOS -inf 71.0326
27.72 0 0 -20 0 LOS -inf 71.0347
27.73 0 0 -20 0 LOS -inf 71.0368
27.74 0 0 -20 0 LOS -inf 71.0388
27.75 0 0 -20 0 LOS -inf 71.0409
27.76 0 0 -20 0 LOS -inf 71.043
27.77 0 0 -20 0 LOS -inf 71.045
27.78 0 0 -20 0 LOS -inf 71.0471
27.79 0 0 -20 0 LOS -inf 71.0491
27.8 0 0 -20 0 LOS -inf 71.0512
27.81 0 0 -20 0 LOS -inf 71.0532
