theta_rad,phi_rad,gain_db,h_bw,v_bw,slav,mAtt,AEG
-2.9531,-0.125664,-22,65,65,30,30,8
-2.89027,-0.125664,-22,65,65,30,30,8
-2.82743,-0.125664,-22,65,65,30,30,8
-2.7646,-0.125664,-22,65,65,30,30,8
-2.70177,-0.125664,-22,65,65,30,30,8
-2.63894,-0.125664,-22,65,65,30,30,8
-2.57611,-0.125664,-22,65,65,30,30,8
-2.51327,-0.125664,-22,65,65,30,30,8
-2.45044,-0.125664,-22,65,65,30,30,8
-2.38761,-0.125664,-22,65,65,30,30,8
-2.32478,-0.125664,-22,65,65,30,30,8
-2.26195,-0.125664,-22,65,65,30,30,8
-2.19911,-0.125664,-22,65,65,30,30,8
-2.13628,-0.125664,-22,65,65,30,30,8
-2.07345,-0.125664,-22,65,65,30,30,8
-2.01062,-0.125664,-22,65,65,30,30,8
-1.94779,-0.125664,-22,65,65,30,30,8
-1.88496,-0.125664,-22,65,65,30,30,8
-1.82212,-0.125664,-22,65,65,30,30,8
-1.75929,-0.125664,-22,65,65,30,30,8
-1.69646,-0.125664,-22,65,65,30,30,8
-1.63363,-0.125664,-22,65,65,30,30,8
-1.5708,-0.125664,-22,65,65,30,30,8
-1.50796,-0.125664,-22,65,65,30,30,8
-1.44513,-0.125664,-22,65,65,30,30,8
-1.3823,-0.125664,-22,65,65,30,30,8
-1.31947,-0.125664,-22,65,65,30,30,8
-1.25664,-0.125664,-22,65,65,30,30,8
-1.19381,-0.125664,-22,65,65,30,30,8
-1.13097,-0.125664,-22,65,65,30,30,8
-1.06814,-0.125664,-22,65,65,30,30,8
-1.00531,-0.125664,-22,65,65,30,30,8
-0.942478,-0.125664,-22,65,65,30,30,8
-0.879646,-0.125664,-22,65,65,30,30,8
-0.816814,-0.125664,-22,65,65,30,30,8
-0.753982,-0.125664,-22,65,65,30,30,8
-0.69115,-0.125664,-22,65,65,30,30,8
-0.628319,-0.125664,-22,65,65,30,30,8
-0.565487,-0.125664,-22,65,65,30,30,8
-0.502655,-0.125664,-22,65,65,30,30,8
-0.439823,-0.125664,-22,65,65,30,30,8
-0.376991,-0.125664,-22,65,65,30,30,8
-0.314159,-0.125664,-22,65,65,30,30,8
-0.251327,-0.125664,-22,65,65,30,30,8
-0.188496,-0.125664,-21.0059,65,65,30,30,8
-0.125664,-0.125664,-18.9813,65,65,30,30,8
-0.0628319,-0.125664,-17.0304,65,65,30,30,8
2.77556e-15,-0.125664,-15.1532,65,65,30,30,8
0.0628319,-0.125664,-13.3495,65,65,30,30,8
0.125664,-0.125664,-11.6194,65,65,30,30,8
0.188496,-0.125664,-9.96302,65,65,30,30,8
0.251327,-0.125664,-8.38021,65,65,30,30,8
0.314159,-0.125664,-6.87102,65,65,30,30,8
0.376991,-0.125664,-5.43546,65,65,30,30,8
0.439823,-0.125664,-4.07351,65,65,30,30,8
0.502655,-0.125664,-2.78517,65,65,30,30,8
0.565487,-0.125664,-1.57046,65,65,30,30,8
0.628319,-0.125664,-0.429368,65,65,30,30,8
0.69115,-0.125664,0.638107,65,65,30,30,8
0.753982,-0.125664,1.63196,65,65,30,30,8
0.816814,-0.125664,2.5522,65,65,30,30,8
0.879646,-0.125664,3.39882,65,65,30,30,8
0.942478,-0.125664,4.17182,65,65,30,30,8
1.00531,-0.125664,4.8712,65,65,30,30,8
1.06814,-0.125664,5.49696,65,65,30,30,8
1.13097,-0.125664,6.0491,65,65,30,30,8
1.19381,-0.125664,6.52762,65,65,30,30,8
1.25664,-0.125664,6.93253,65,65,30,30,8
1.31947,-0.125664,7.26381,65,65,30,30,8
1.3823,-0.125664,7.52148,65,65,30,30,8
1.44513,-0.125664,7.70552,65,65,30,30,8
1.50796,-0.125664,7.81595,65,65,30,30,8
1.5708,-0.125664,7.85276,65,65,30,30,8
1.63363,-0.125664,7.81595,65,65,30,30,8
1.69646,-0.125664,7.70552,65,65,30,30,8
1.75929,-0.125664,7.52148,65,65,30,30,8
1.82212,-0.125664,7.26381,65,65,30,30,8
1.88496,-0.125664,6.93253,65,65,30,30,8
1.94779,-0.125664,6.52762,65,65,30,30,8
2.01062,-0.125664,6.0491,65,65,30,30,8
2.07345,-0.125664,5.49696,65,65,30,30,8
2.13628,-0.125664,4.8712,65,65,30,30,8
2.19911,-0.125664,4.17182,65,65,30,30,8
2.26195,-0.125664,3.39882,65,65,30,30,8
2.32478,-0.125664,2.5522,65,65,30,30,8
2.38761,-0.125664,1.63196,65,65,30,30,8
2.45044,-0.125664,0.638107,65,65,30,30,8
2.51327,-0.125664,-0.429368,65,65,30,30,8
2.57611,-0.125664,-1.57046,65,65,30,30,8
2.63894,-0.125664,-2.78517,65,65,30,30,8
2.70177,-0.125664,-4.07351,65,65,30,30,8
2.7646,-0.125664,-5.43546,65,65,30,30,8
2.82743,-0.125664,-6.87102,65,65,30,30,8
2.89027,-0.125664,-8.38021,65,65,30,30,8
2.9531,-0.125664,-9.96302,65,65,30,30,8
3.01593,-0.125664,-11.6194,65,65,30,30,8
3.07876,-0.125664,-13.3495,65,65,30,30,8
-3.14159,-0.0628319,-22,65,65,30,30,8
-3.07876,-0.0628319,-22,65,65,30,30,8
-3.01593,-0.0628319,-22,65,65,30,30,8
-2.9531,-0.0628319,-22,65,65,30,30,8
-2.89027,-0.0628319,-22,65,65,30,30,8
-2.82743,-0.0628319,-22,65,65,30,30,8
-2.7646,-0.0628319,-22,65,65,30,30,8
-2.70177,-0.0628319,-22,65,65,30,30,8
-2.63894,-0.0628319,-22,65,65,30,30,8
-2.57611,-0.0628319,-22,65,65,30,30,8
-2.51327,-0.0628319,-22,65,65,30,30,8
-2.45044,-0.0628319,-22,65,65,30,30,8
-2.38761,-0.0628319,-22,65,65,30,30,8
-2.32478,-0.0628319,-22,65,65,30,30,8
-2.26195,-0.0628319,-22,65,65,30,30,8
-2.19911,-0.0628319,-22,65,65,30,30,8
-2.13628,-0.0628319,-22,65,65,30,30,8
-2.07345,-0.0628319,-22,65,65,30,30,8
-2.01062,-0.0628319,-22,65,65,30,30,8
-1.94779,-0.0628319,-22,65,65,30,30,8
-1.88496,-0.0628319,-22,65,65,30,30,8
-1.82212,-0.0628319,-22,65,65,30,30,8
-1.75929,-0.0628319,-22,65,65,30,30,8
-1.69646,-0.0628319,-22,65,65,30,30,8
-1.63363,-0.0628319,-22,65,65,30,30,8
-1.5708,-0.0628319,-22,65,65,30,30,8
-1.50796,-0.0628319,-22,65,65,30,30,8
-1.44513,-0.0628319,-22,65,65,30,30,8
-1.3823,-0.0628319,-22,65,65,30,30,8
-1.31947,-0.0628319,-22,65,65,30,30,8
-1.25664,-0.0628319,-22,65,65,30,30,8
-1.19381,-0.0628319,-22,65,65,30,30,8
-1.13097,-0.0628319,-22,65,65,30,30,8
-1.06814,-0.0628319,-22,65,65,30,30,8
-1.00531,-0.0628319,-22,65,65,30,30,8
-0.942478,-0.0628319,-22,65,65,30,30,8
-0.879646,-0.0628319,-22,65,65,30,30,8
-0.816814,-0.0628319,-22,65,65,30,30,8
-0.753982,-0.0628319,-22,65,65,30,30,8
-0.69115,-0.0628319,-22,65,65,30,30,8
-0.628319,-0.0628319,-22,65,65,30,30,8
-0.565487,-0.0628319,-22,65,65,30,30,8
-0.502655,-0.0628319,-22,65,65,30,30,8
-0.439823,-0.0628319,-22,65,65,30,30,8
-0.376991,-0.0628319,-22,65,65,30,30,8
-0.314159,-0.0628319,-22,65,65,30,30,8
-0.251327,-0.0628319,-22,65,65,30,30,8
-0.188496,-0.0628319,-20.8954,65,65,30,30,8
-0.125664,-0.0628319,-18.8709,65,65,30,30,8
-0.0628319,-0.0628319,-16.92,65,65,30,30,8
2.77556e-15,-0.0628319,-15.0427,65,65,30,30,8
0.0628319,-0.0628319,-13.2391,65,65,30,30,8
0.125664,-0.0628319,-11.509,65,65,30,30,8
0.188496,-0.0628319,-9.85259,65,65,30,30,8
0.251327,-0.0628319,-8.26978,65,65,30,30,8
0.314159,-0.0628319,-6.7606,65,65,30,30,8
0.376991,-0.0628319,-5.32503,65,65,30,30,8
0.439823,-0.0628319,-3.96308,65,65,30,30,8
0.502655,-0.0628319,-2.67475,65,65,30,30,8
0.565487,-0.0628319,-1.46003,65,65,30,30,8
0.628319,-0.0628319,-0.31894,65,65,30,30,8
0.69115,-0.0628319,0.748535,65,65,30,30,8
0.753982,-0.0628319,1.74239,65,65,30,30,8
0.816814,-0.0628319,2.66263,65,65,30,30,8
0.879646,-0.0628319,3.50924,65,65,30,30,8
0.942478,-0.0628319,4.28224,65,65,30,30,8
1.00531,-0.0628319,4.98162,65,65,30,30,8
1.06814,-0.0628319,5.60738,65,65,30,30,8
1.13097,-0.0628319,6.15953,65,65,30,30,8
1.19381,-0.0628319,6.63805,65,65,30,30,8
1.25664,-0.0628319,7.04295,65,65,30,30,8
1.31947,-0.0628319,7.37424,65,65,30,30,8
1.3823,-0.0628319,7.63191,65,65,30,30,8
1.44513,-0.0628319,7.81595,65,65,30,30,8
1.50796,-0.0628319,7.92638,65,65,30,30,8
1.5708,-0.0628319,7.96319,65,65,30,30,8
1.63363,-0.0628319,7.92638,65,65,30,30,8
1.69646,-0.0628319,7.81595,65,65,30,30,8
1.75929,-0.0628319,7.63191,65,65,30,30,8
1.82212,-0.0628319,7.37424,65,65,30,30,8
1.88496,-0.0628319,7.04295,65,65,30,30,8
1.94779,-0.0628319,6.63805,65,65,30,30,8
2.01062,-0.0628319,6.15953,65,65,30,30,8
2.07345,-0.0628319,5.60738,65,65,30,30,8
2.13628,-0.0628319,4.98162,65,65,30,30,8
2.19911,-0.0628319,4.28224,65,65,30,30,8
2.26195,-0.0628319,3.50924,65,65,30,30,8
2.32478,-0.0628319,2.66263,65,65,30,30,8
2.38761,-0.0628319,1.74239,65,65,30,30,8
2.45044,-0.0628319,0.748535,65,65,30,30,8
2.51327,-0.0628319,-0.31894,65,65,30,30,8
2.57611,-0.0628319,-1.46003,65,65,30,30,8
2.63894,-0.0628319,-2.67475,65,65,30,30,8
2.70177,-0.0628319,-3.96308,65,65,30,30,8
2.7646,-0.0628319,-5.32503,65,65,30,30,8
2.82743,-0.0628319,-6.7606,65,65,30,30,8
2.89027,-0.0628319,-8.26978,65,65,30,30,8
2.9531,-0.0628319,-9.85259,65,65,30,30,8
3.01593,-0.0628319,-11.509,65,65,30,30,8
3.07876,-0.0628319,-13.2391,65,65,30,30,8
-3.14159,2.77556e-15,-22,65,65,30,30,8
-3.07876,2.77556e-15,-22,65,65,30,30,8
-3.01593,2.77556e-15,-22,65,65,30,30,8
-2.9531,2.77556e-15,-22,65,65,30,30,8
-2.89027,2.77556e-15,-22,65,65,30,30,8
-2.82743,2.77556e-15,-22,65,65,30,30,8
-2.7646,2.77556e-15,-22,65,65,30,30,8
-2.70177,2.77556e-15,-22,65,65,30,30,8
-2.63894,2.77556e-15,-22,65,65,30,30,8
-2.57611,2.77556e-15,-22,65,65,30,30,8
-2.51327,2.77556e-15,-22,65,65,30,30,8
-2.45044,2.77556e-15,-22,65,65,30,30,8
-2.38761,2.77556e-15,-22,65,65,30,30,8
-2.32478,2.77556e-15,-22,65,65,30,30,8
-2.26195,2.77556e-15,-22,65,65,30,30,8
-2.19911,2.77556e-15,-22,65,65,30,30,8
-2.13628,2.77556e-15,-22,65,65,30,30,8
-2.07345,2.77556e-15,-22,65,65,30,30,8
-2.01062,2.77556e-15,-22,65,65,30,30,8
-1.94779,2.77556e-15,-22,65,65,30,30,8
-1.88496,2.77556e-15,-22,65,65,30,30,8
-1.82212,2.77556e-15,-22,65,65,30,30,8
-1.75929,2.77556e-15,-22,65,65,30,30,8
-1.69646,2.77556e-15,-22,65,65,30,30,8
-1.63363,2.77556e-15,-22,65,65,30,30,8
-1.5708,2.77556e-15,-22,65,65,30,30,8
-1.50796,2.77556e-15,-22,65,65,30,30,8
-1.44513,2.77556e-15,-22,65,65,30,30,8
-1.3823,2.77556e-15,-22,65,65,30,30,8
-1.31947,2.77556e-15,-22,65,65,30,30,8
-1.25664,2.77556e-15,-22,65,65,30,30,8
-1.19381,2.77556e-15,-22,65,65,30,30,8
-1.13097,2.77556e-15,-22,65,65,30,30,8
-1.06814,2.77556e-15,-22,65,65,30,30,8
-1.00531,2.77556e-15,-22,65,65,30,30,8
-0.942478,2.77556e-15,-22,65,65,30,30,8
-0.879646,2.77556e-15,-22,65,65,30,30,8
-0.816814,2.77556e-15,-22,65,65,30,30,8
-0.753982,2.77556e-15,-22,65,65,30,30,8
-0.69115,2.77556e-15,-22,65,65,30,30,8
-0.628319,2.77556e-15,-22,65,65,30,30,8
-0.565487,2.77556e-15,-22,65,65,30,30,8
-0.502655,2.77556e-15,-22,65,65,30,30,8
-0.439823,2.77556e-15,-22,65,65,30,30,8
-0.376991,2.77556e-15,-22,65,65,30,30,8
-0.314159,2.77556e-15,-22,65,65,30,30,8
-0.251327,2.77556e-15,-22,65,65,30,30,8
-0.188496,2.77556e-15,-20.8586,65,65,30,30,8
-0.125664,2.77556e-15,-18.8341,65,65,30,30,8
-0.0628319,2.77556e-15,-16.8832,65,65,30,30,8
2.77556e-15,2.77556e-15,-15.0059,65,65,30,30,8
0.0628319,2.77556e-15,-13.2023,65,65,30,30,8
0.125664,2.77556e-15,-11.4722,65,65,30,30,8
0.188496,2.77556e-15,-9.81578,65,65,30,30,8
0.251327,2.77556e-15,-8.23298,65,65,30,30,8
0.314159,2.77556e-15,-6.72379,65,65,30,30,8
0.376991,2.77556e-15,-5.28822,65,65,30,30,8
0.439823,2.77556e-15,-3.92627,65,65,30,30,8
0.502655,2.77556e-15,-2.63794,65,65,30,30,8
0.565487,2.77556e-15,-1.42322,65,65,30,30,8
0.628319,2.77556e-15,-0.28213,65,65,30,30,8
0.69115,2.77556e-15,0.785344,65,65,30,30,8
0.753982,2.77556e-15,1.7792,65,65,30,30,8
0.816814,2.77556e-15,2.69944,65,65,30,30,8
0.879646,2.77556e-15,3.54605,65,65,30,30,8
0.942478,2.77556e-15,4.31905,65,65,30,30,8
1.00531,2.77556e-15,5.01843,65,65,30,30,8
1.06814,2.77556e-15,5.64419,65,65,30,30,8
1.13097,2.77556e-15,6.19634,65,65,30,30,8
1.19381,2.77556e-15,6.67486,65,65,30,30,8
1.25664,2.77556e-15,7.07976,65,65,30,30,8
1.31947,2.77556e-15,7.41105,65,65,30,30,8
1.3823,2.77556e-15,7.66871,65,65,30,30,8
1.44513,2.77556e-15,7.85276,65,65,30,30,8
1.50796,2.77556e-15,7.96319,65,65,30,30,8
1.5708,2.77556e-15,8,65,65,30,30,8
1.63363,2.77556e-15,7.96319,65,65,30,30,8
1.69646,2.77556e-15,7.85276,65,65,30,30,8
1.75929,2.77556e-15,7.66871,65,65,30,30,8
1.82212,2.77556e-15,7.41105,65,65,30,30,8
1.88496,2.77556e-15,7.07976,65,65,30,30,8
1.94779,2.77556e-15,6.67486,65,65,30,30,8
2.01062,2.77556e-15,6.19634,65,65,30,30,8
2.07345,2.77556e-15,5.64419,65,65,30,30,8
2.13628,2.77556e-15,5.01843,65,65,30,30,8
2.19911,2.77556e-15,4.31905,65,65,30,30,8
2.26195,2.77556e-15,3.54605,65,65,30,30,8
2.32478,2.77556e-15,2.69944,65,65,30,30,8
2.38761,2.77556e-15,1.7792,65,65,30,30,8
2.45044,2.77556e-15,0.785344,65,65,30,30,8
2.51327,2.77556e-15,-0.28213,65,65,30,30,8
2.57611,2.77556e-15,-1.42322,65,65,30,30,8
2.63894,2.77556e-15,-2.63794,65,65,30,30,8
2.70177,2.77556e-15,-3.92627,65,65,30,30,8
2.7646,2.77556e-15,-5.28822,65,65,30,30,8
2.82743,2.77556e-15,-6.72379,65,65,30,30,8
2.89027,2.77556e-15,-8.23298,65,65,30,30,8
2.9531,2.77556e-15,-9.81578,65,65,30,30,8
3.01593,2.77556e-15,-11.4722,65,65,30,30,8
3.07876,2.77556e-15,-13.2023,65,65,30,30,8
-3.14159,0.0628319,-22,65,65,30,30,8
-3.07876,0.0628319,-22,65,65,30,30,8
-3.01593,0.0628319,-22,65,65,30,30,8
-2.9531,0.0628319,-22,65,65,30,30,8
-2.89027,0.0628319,-22,65,65,30,30,8
-2.82743,0.0628319,-22,65,65,30,30,8
-2.7646,0.0628319,-22,65,65,30,30,8
-2.70177,0.0628319,-22,65,65,30,30,8
-2.63894,0.0628319,-22,65,65,30,30,8
-2.57611,0.0628319,-22,65,65,30,30,8
-2.51327,0.0628319,-22,65,65,30,30,8
-2.45044,0.0628319,-22,65,65,30,30,8
-2.38761,0.0628319,-22,65,65,30,30,8
-2.32478,0.0628319,-22,65,65,30,30,8
-2.26195,0.0628319,-22,65,65,30,30,8
-2.19911,0.0628319,-22,65,65,30,30,8
-2.13628,0.0628319,-22,65,65,30,30,8
-2.07345,0.0628319,-22,65,65,30,30,8
-2.01062,0.0628319,-22,65,65,30,30,8
-1.94779,0.0628319,-22,65,65,30,30,8
-1.88496,0.0628319,-22,65,65,30,30,8
-1.82212,0.0628319,-22,65,65,30,30,8
-1.75929,0.0628319,-22,65,65,30,30,8
-1.69646,0.0628319,-22,65,65,30,30,8
-1.63363,0.0628319,-22,65,65,30,30,8
-1.5708,0.0628319,-22,65,65,30,30,8
-1.50796,0.0628319,-22,65,65,30,30,8
-1.44513,0.0628319,-22,65,65,30,30,8
-1.3823,0.0628319,-22,65,65,30,30,8
-1.31947,0.0628319,-22,65,65,30,30,8
-1.25664,0.0628319,-22,65,65,30,30,8
-1.19381,0.0628319,-22,65,65,30,30,8
-1.13097,0.0628319,-22,65,65,30,30,8
-1.06814,0.0628319,-22,65,65,30,30,8
-1.00531,0.0628319,-22,65,65,30,30,8
-0.942478,0.0628319,-22,65,65,30,30,8
-0.879646,0.0628319,-22,65,65,30,30,8
-0.816814,0.0628319,-22,65,65,30,30,8
-0.753982,0.0628319,-22,65,65,30,30,8
-0.69115,0.0628319,-22,65,65,30,30,8
-0.628319,0.0628319,-22,65,65,30,30,8
-0.565487,0.0628319,-22,65,65,30,30,8
-0.502655,0.0628319,-22,65,65,30,30,8
-0.439823,0.0628319,-22,65,65,30,30,8
-0.376991,0.0628319,-22,65,65,30,30,8
-0.314159,0.0628319,-22,65,65,30,30,8
-0.251327,0.0628319,-22,65,65,30,30,8
-0.188496,0.0628319,-20.8954,65,65,30,30,8
-0.125664,0.0628319,-18.8709,65,65,30,30,8
-0.0628319,0.0628319,-16.92,65,65,30,30,8
2.77556e-15,0.0628319,-15.0427,65,65,30,30,8
0.0628319,0.0628319,-13.2391,65,65,30,30,8
0.125664,0.0628319,-11.509,65,65,30,30,8
0.188496,0.0628319,-9.85259,65,65,30,30,8
0.251327,0.0628319,-8.26978,65,65,30,30,8
0.314159,0.0628319,-6.7606,65,65,30,30,8
0.376991,0.0628319,-5.32503,65,65,30,30,8
0.439823,0.0628319,-3.96308,65,65,30,30,8
0.502655,0.0628319,-2.67475,65,65,30,30,8
0.565487,0.0628319,-1.46003,65,65,30,30,8
0.628319,0.0628319,-0.31894,65,65,30,30,8
0.69115,0.0628319,0.748535,65,65,30,30,8
0.753982,0.0628319,1.74239,65,65,30,30,8
0.816814,0.0628319,2.66263,65,65,30,30,8
0.879646,0.0628319,3.50924,65,65,30,30,8
0.942478,0.0628319,4.28224,65,65,30,30,8
1.00531,0.0628319,4.98162,65,65,30,30,8
1.06814,0.0628319,5.60738,65,65,30,30,8
1.13097,0.0628319,6.15953,65,65,30,30,8
1.19381,0.0628319,6.63805,65,65,30,30,8
1.25664,0.0628319,7.04295,65,65,30,30,8
1.31947,0.0628319,7.37424,65,65,30,30,8
1.3823,0.0628319,7.63191,65,65,30,30,8
1.44513,0.0628319,7.81595,65,65,30,30,8
1.50796,0.0628319,7.92638,65,65,30,30,8
1.5708,0.0628319,7.96319,65,65,30,30,8
1.63363,0.0628319,7.92638,65,65,30,30,8
1.69646,0.0628319,7.81595,65,65,30,30,8
1.75929,0.0628319,7.63191,65,65,30,30,8
1.82212,0.0628319,7.37424,65,65,30,30,8
1.88496,0.0628319,7.04295,65,65,30,30,8
1.94779,0.0628319,6.63805,65,65,30,30,8
2.01062,0.0628319,6.15953,65,65,30,30,8
2.07345,0.0628319,5.60738,65,65,30,30,8
2.13628,0.0628319,4.98162,65,65,30,30,8
2.19911,0.0628319,4.28224,65,65,30,30,8
2.26195,0.0628319,3.50924,65,65,30,30,8
2.32478,0.0628319,2.66263,65,65,30,30,8
2.38761,0.0628319,1.74239,65,65,30,30,8
2.45044,0.0628319,0.748535,65,65,30,30,8
2.51327,0.0628319,-0.31894,65,65,30,30,8
2.57611,0.0628319,-1.46003,65,65,30,30,8
2.63894,0.0628319,-2.67475,65,65,30,30,8
2.70177,0.0628319,-3.96308,65,65,30,30,8
2.7646,0.0628319,-5.32503,65,65,30,30,8
2.82743,0.0628319,-6.7606,65,65,30,30,8
2.89027,0.0628319,-8.26978,65,65,30,30,8
2.9531,0.0628319,-9.85259,65,65,30,30,8
3.01593,0.0628319,-11.509,65,65,30,30,8
3.07876,0.0628319,-13.2391,65,65,30,30,8
-3.14159,0.125664,-22,65,65,30,30,8
-3.07876,0.125664,-22,65,65,30,30,8
-3.01593,0.125664,-22,65,65,30,30,8
-2.9531,0.125664,-22,65,65,30,30,8
-2.89027,0.125664,-22,65,65,30,30,8
-2.82743,0.125664,-22,65,65,30,30,8
-2.7646,0.125664,-22,65,65,30,30,8
-2.70177,0.125664,-22,65,65,30,30,8
-2.63894,0.125664,-22,65,65,30,30,8
-2.57611,0.125664,-22,65,65,30,30,8
-2.51327,0.125664,-22,65,65,30,30,8
-2.45044,0.125664,-22,65,65,30,30,8
-2.38761,0.125664,-22,65,65,30,30,8
-2.32478,0.125664,-22,65,65,30,30,8
-2.26195,0.125664,-22,65,65,30,30,8
-2.19911,0.125664,-22,65,65,30,30,8
-2.13628,0.125664,-22,65,65,30,30,8
-2.07345,0.125664,-22,65,65,30,30,8
-2.01062,0.125664,-22,65,65,30,30,8
-1.94779,0.125664,-22,65,65,30,30,8
-1.88496,0.125664,-22,65,65,30,30,8
-1.82212,0.125664,-22,65,65,30,30,8
-1.75929,0.125664,-22,65,65,30,30,8
-1.69646,0.125664,-22,65,65,30,30,8
-1.63363,0.125664,-22,65,65,30,30,8
-1.5708,0.125664,-22,65,65,30,30,8
-1.50796,0.125664,-22,65,65,30,30,8
-1.44513,0.125664,-22,65,65,30,30,8
-1.3823,0.125664,-22,65,65,30,30,8
-1.31947,0.125664,-22,65,65,30,30,8
-1.25664,0.125664,-22,65,65,30,30,8
-1.19381,0.125664,-22,65,65,30,30,8
-1.13097,0.125664,-22,65,65,30,30,8
-1.06814,0.125664,-22,65,65,30,30,8
-1.00531,0.125664,-22,65,65,30,30,8
-0.942478,0.125664,-22,65,65,30,30,8
-0.879646,0.125664,-22,65,65,30,30,8
-0.816814,0.125664,-22,65,65,30,30,8
-0.753982,0.125664,-22,65,65,30,30,8
-0.69115,0.125664,-22,65,65,30,30,8
-0.628319,0.125664,-22,65,65,30,30,8
-0.565487,0.125664,-22,65,65,30,30,8
-0.502655,0.125664,-22,65,65,30,30,8
-0.439823,0.125664,-22,65,65,30,30,8
-0.376991,0.125664,-22,65,65,30,30,8
-0.314159,0.125664,-22,65,65,30,30,8
-0.251327,0.125664,-22,65,65,30,30,8
-0.188496,0.125664,-21.0059,65,65,30,30,8
-0.125664,0.125664,-18.9813,65,65,30,30,8
-0.0628319,0.125664,-17.0304,65,65,30,30,8
2.77556e-15,0.125664,-15.1532,65,65,30,30,8
0.0628319,0.125664,-13.3495,65,65,30,30,8
0.125664,0.125664,-11.6194,65,65,30,30,8
0.188496,0.125664,-9.96302,65,65,30,30,8
0.251327,0.125664,-8.38021,65,65,30,30,8
0.314159,0.125664,-6.87102,65,65,30,30,8
0.376991,0.125664,-5.43546,65,65,30,30,8
0.439823,0.125664,-4.07351,65,65,30,30,8
0.502655,0.125664,-2.78517,65,65,30,30,8
0.565487,0.125664,-1.57046,65,65,30,30,8
0.628319,0.125664,-0.429368,65,65,30,30,8
0.69115,0.125664,0.638107,65,65,30,30,8
0.753982,0.125664,1.63196,65,65,30,30,8
0.816814,0.125664,2.5522,65,65,30,30,8
0.879646,0.125664,3.39882,65,65,30,30,8
0.942478,0.125664,4.17182,65,65,30,30,8
1.00531,0.125664,4.8712,65,65,30,30,8
1.06814,0.125664,5.49696,65,65,30,30,8
1.13097,0.125664,6.0491,65,65,30,30,8
1.19381,0.125664,6.52762,65,65,30,30,8
1.25664,0.125664,6.93253,65,65,30,30,8
1.31947,0.125664,7.26381,65,65,30,30,8
1.3823,0.125664,7.52148,65,65,30,30,8
1.44513,0.125664,7.70552,65,65,30,30,8
1.50796,0.125664,7.81595,65,65,30,30,8
1.5708,0.125664,7.85276,65,65,30,30,8
1.63363,0.125664,7.81595,65,65,30,30,8
1.69646,0.125664,7.70552,65,65,30,30,8
1.75929,0.125664,7.52148,65,65,30,30,8
1.82212,0.125664,7.26381,65,65,30,30,8
1.88496,0.125664,6.93253,65,65,30,30,8
1.94779,0.125664,6.52762,65,65,30,30,8
2.01062,0.125664,6.0491,65,65,30,30,8
2.07345,0.125664,5.49696,65,65,30,30,8
2.13628,0.125664,4.8712,65,65,30,30,8
2.19911,0.125664,4.17182,65,65,30,30,8
2.26195,0.125664,3.39882,65,65,30,30,8
2.32478,0.125664,2.5522,65,65,30,30,8
2.38761,0.125664,1.63196,65,65,30,30,8
2.45044,0.125664,0.638107,65,65,30,30,8
2.51327,0.125664,-0.429368,65,65,30,30,8
2.57611,0.125664,-1.57046,65,65,30,30,8
2.63894,0.125664,-2.78517,65,65,30,30,8
2.70177,0.125664,-4.07351,65,65,30,30,8
2.7646,0.125664,-5.43546,65,65,30,30,8
2.82743,0.125664,-6.87102,65,65,30,30,8
2.89027,0.125664,-8.38021,65,65,30,30,8
2.9531,0.125664,-9.96302,65,65,30,30,8
3.01593,0.125664,-11.6194,65,65,30,30,8
3.07876,0.125664,-13.3495,65,65,30,30,8
-3.14159,0.188496,-22,65,65,30,30,8
-3.07876,0.188496,-22,65,65,30,30,8
-3.01593,0.188496,-22,65,65,30,30,8
-2.9531,0.188496,-22,65,65,30,30,8
-2.89027,0.188496,-22,65,65,30,30,8
-2.82743,0.188496,-22,65,65,30,30,8
-2.7646,0.188496,-22,65,65,30,30,8
-2.70177,0.188496,-22,65,65,30,30,8
-2.63894,0.188496,-22,65,65,30,30,8
-2.57611,0.188496,-22,65,65,30,30,8
-2.51327,0.188496,-22,65,65,30,30,8
-2.45044,0.188496,-22,65,65,30,30,8
-2.38761,0.188496,-22,65,65,30,30,8
-2.32478,0.188496,-22,65,65,30,30,8
-2.26195,0.188496,-22,65,65,30,30,8
-2.19911,0.188496,-22,65,65,30,30,8
-2.13628,0.188496,-22,65,65,30,30,8
-2.07345,0.188496,-22,65,65,30,30,8
-2.01062,0.188496,-22,65,65,30,30,8
-1.94779,0.188496,-22,65,65,30,30,8
-1.88496,0.188496,-22,65,65,30,30,8
-1.82212,0.188496,-22,65,65,30,30,8
-1.75929,0.188496,-22,65,65,30,30,8
-1.69646,0.188496,-22,65,65,30,30,8
-1.63363,0.188496,-22,65,65,30,30,8
-1.5708,0.188496,-22,65,65,30,30,8
-1.50796,0.188496,-22,65,65,30,30,8
-1.44513,0.188496,-22,65,65,30,30,8
-1.3823,0.188496,-22,65,65,30,30,8
-1.31947,0.188496,-22,65,65,30,30,8
-1.25664,0.188496,-22,65,65,30,30,8
-1.19381,0.188496,-22,65,65,30,30,8
-1.13097,0.188496,-22,65,65,30,30,8
-1.06814,0.188496,-22,65,65,30,30,8
-1.00531,0.188496,-22,65,65,30,30,8
-0.942478,0.188496,-22,65,65,30,30,8
-0.879646,0.188496,-22,65,65,30,30,8
-0.816814,0.188496,-22,65,65,30,30,8
